age,goal_time_minutes,goal_distance_km,experience_encoded,race_terrain_encoded,weeks_of_training,avg_weekly_miles_last_12w,peak_weekly_miles,avg_training_pace_min_per_mile,longest_run_miles,num_runs_20_plus,pct_miles_road,pct_miles_trail,pct_miles_track,adherence_pct,days_to_race,negative_sentiment_rate,actual_finish_time_minutes,met_goal
30.0,102.0,21.0975,0.0,0.0,11.0,29.47,41.87,9.589,13.72,0.0,58.03,19.59,22.38,81.65,82.0,0.1426,130.79,0.0
43.0,215.0,42.195,0.0,0.0,20.0,36.8,47.39,10.085,17.79,2.0,60.25,29.38,10.37,66.58,61.0,0.0426,234.38,0.0
34.0,72.0,10.0,0.0,0.0,9.0,16.44,19.26,11.448,11.71,0.0,65.96,26.16,7.88,81.35,87.0,0.0436,78.96,0.0
38.0,29.0,5.0,0.0,0.0,9.0,17.96,25.71,10.144,8.61,0.0,60.95,15.82,23.22,75.78,32.0,0.0965,31.91,0.0
51.0,381.0,42.195,1.0,0.0,24.0,30.79,44.65,7.086,15.38,4.0,69.4,28.33,2.28,73.71,76.0,0.1856,292.47,1.0
33.0,207.0,21.0975,2.0,0.0,17.0,32.91,41.65,7.669,8.19,0.0,86.68,3.84,9.48,72.23,83.0,0.2233,190.35,1.0
46.0,285.0,42.195,0.0,0.0,19.0,42.07,56.86,8.716,14.09,1.0,68.19,21.18,10.62,91.22,74.0,0.047,257.33,1.0
37.0,210.0,42.195,2.0,0.0,12.0,39.47,54.68,6.598,15.88,3.0,51.57,34.05,14.38,64.42,86.0,0.059,194.45,1.0
27.0,234.0,42.195,0.0,1.0,24.0,31.2,43.54,10.537,14.57,1.0,37.93,46.71,15.36,86.45,49.0,0.2077,253.95,0.0
54.0,122.0,21.0975,2.0,0.0,12.0,25.06,29.95,7.946,8.77,0.0,41.41,34.7,23.89,81.72,37.0,0.1891,145.73,0.0
52.0,106.0,21.0975,1.0,0.0,16.0,28.72,33.33,9.28,14.48,0.0,47.78,31.22,21.0,90.39,57.0,0.1929,128.48,0.0
50.0,271.0,42.195,0.0,0.0,13.0,46.4,54.13,9.405,20.37,1.0,50.96,31.99,17.05,74.18,27.0,0.0446,214.71,1.0
31.0,109.0,21.0975,0.0,2.0,17.0,17.71,21.05,10.597,15.6,0.0,64.92,23.79,11.3,84.51,76.0,0.1663,143.48,0.0
24.0,79.0,10.0,0.0,2.0,12.0,13.62,21.66,11.903,10.21,0.0,78.82,12.01,9.17,91.52,35.0,0.0274,86.28,1.0
52.0,317.0,42.195,1.0,0.0,13.0,28.26,32.17,9.337,20.54,3.0,59.85,18.09,22.05,64.06,85.0,0.0872,269.31,1.0
35.0,124.0,21.0975,0.0,0.0,20.0,41.75,48.24,9.549,14.77,0.0,75.3,9.75,14.95,88.03,89.0,0.1503,134.47,1.0
52.0,18.0,5.0,0.0,0.0,11.0,13.07,21.51,10.438,5.72,0.0,45.09,32.44,22.46,92.58,53.0,0.1429,27.72,0.0
36.0,165.0,21.0975,0.0,0.0,20.0,38.17,47.29,9.46,12.72,0.0,76.95,12.39,10.66,72.4,79.0,0.3223,159.95,1.0
24.0,42.0,5.0,0.0,0.0,13.0,14.39,17.09,11.362,4.18,0.0,67.9,29.79,2.31,86.19,39.0,0.1982,44.3,1.0
55.0,141.0,21.0975,0.0,1.0,15.0,18.59,21.06,13.07,10.91,0.0,58.04,23.28,18.68,93.17,62.0,0.2573,172.95,0.0
34.0,154.0,21.0975,1.0,0.0,18.0,28.41,37.6,9.13,14.68,0.0,57.46,19.82,22.72,72.13,86.0,0.2053,155.67,1.0
34.0,29.0,5.0,0.0,0.0,6.0,13.86,22.15,10.664,8.86,0.0,74.21,3.58,22.22,83.42,40.0,0.1445,32.57,0.0
39.0,245.0,42.195,0.0,0.0,17.0,44.51,55.44,9.557,14.61,2.0,67.68,9.65,22.67,89.77,65.0,0.351,220.02,1.0
24.0,57.0,10.0,0.0,0.0,14.0,19.67,26.93,10.88,10.09,0.0,66.44,8.72,24.84,86.42,50.0,0.1677,63.64,0.0
40.0,61.0,10.0,2.0,0.0,11.0,27.66,32.4,8.657,11.46,0.0,67.68,8.72,23.6,83.59,47.0,0.3106,71.58,0.0
45.0,205.0,42.195,1.0,0.0,16.0,50.31,63.44,6.5,13.6,4.0,76.59,22.23,1.18,86.38,56.0,0.332,184.5,1.0
33.0,65.0,10.0,1.0,0.0,16.0,15.24,19.04,9.893,8.8,0.0,57.7,23.62,18.68,78.91,21.0,0.4639,70.27,0.0
39.0,235.0,42.195,1.0,0.0,15.0,46.69,64.06,6.587,12.75,2.0,76.01,17.92,6.08,97.25,57.0,0.1141,189.76,1.0
46.0,48.0,10.0,0.0,0.0,16.0,13.77,19.2,11.07,7.03,0.0,68.44,9.6,21.96,74.23,76.0,0.1897,61.25,0.0
55.0,175.0,21.0975,2.0,0.0,11.0,34.98,41.89,7.386,13.1,0.0,70.99,13.13,15.88,81.16,61.0,0.0803,155.38,1.0
51.0,173.0,21.0975,1.0,0.0,20.0,42.65,49.57,8.305,14.49,0.0,60.65,33.47,5.88,83.84,35.0,0.1264,166.7,1.0
32.0,194.0,21.0975,0.0,0.0,19.0,34.28,47.73,10.379,9.68,0.0,68.59,21.3,10.11,100.0,55.0,0.333,176.51,1.0
41.0,136.0,21.0975,0.0,0.0,12.0,16.67,24.44,11.593,15.68,0.0,66.37,22.09,11.54,94.15,54.0,0.1305,144.02,1.0
34.0,150.0,21.0975,0.0,0.0,10.0,29.28,37.11,8.916,11.36,0.0,52.97,34.9,12.12,61.03,69.0,0.1194,156.36,1.0
34.0,181.0,42.195,1.0,0.0,19.0,54.95,66.78,6.5,16.14,4.0,92.29,3.48,4.23,72.01,71.0,0.0636,131.25,1.0
24.0,164.0,21.0975,0.0,0.0,10.0,26.76,38.98,10.027,11.39,0.0,62.61,24.44,12.95,100.0,37.0,0.0305,164.24,1.0
41.0,20.0,5.0,2.0,1.0,12.0,9.6,12.78,8.309,8.19,0.0,33.68,50.44,15.88,70.63,34.0,0.1255,32.1,0.0
29.0,61.0,10.0,0.0,0.0,13.0,27.83,34.83,9.915,8.39,0.0,69.56,24.1,6.33,77.82,64.0,0.1539,65.47,1.0
31.0,213.0,42.195,0.0,0.0,20.0,53.45,67.41,6.702,20.28,4.0,83.14,7.42,9.44,75.53,82.0,0.041,158.25,1.0
33.0,137.0,21.0975,0.0,1.0,12.0,30.56,34.6,9.711,12.24,0.0,50.71,38.15,11.14,72.86,83.0,0.1728,157.05,0.0
52.0,41.0,5.0,1.0,0.0,14.0,24.3,27.63,8.685,8.42,0.0,38.85,39.21,21.94,59.38,74.0,0.1467,41.6,1.0
26.0,101.0,21.0975,0.0,0.0,20.0,32.5,47.28,10.355,10.79,0.0,38.15,38.97,22.88,91.11,89.0,0.1508,128.61,0.0
50.0,309.0,42.195,1.0,2.0,17.0,26.38,31.72,9.355,14.53,2.0,79.12,15.86,5.02,90.7,77.0,0.0195,325.36,0.0
50.0,154.0,21.0975,1.0,0.0,17.0,23.07,25.52,8.115,11.21,0.0,62.91,18.31,18.78,79.46,26.0,0.1914,161.46,1.0
28.0,44.0,10.0,1.0,1.0,12.0,14.75,17.1,9.513,8.74,0.0,15.39,62.5,22.11,89.43,62.0,0.4464,63.85,0.0
41.0,63.0,10.0,1.0,0.0,8.0,13.95,18.62,10.268,6.65,0.0,47.87,44.16,7.97,96.98,34.0,0.1485,76.23,0.0
50.0,33.0,5.0,1.0,0.0,7.0,7.78,11.01,8.328,5.99,0.0,60.91,21.25,17.84,68.14,54.0,0.0675,35.76,0.0
54.0,36.0,5.0,1.0,1.0,9.0,7.35,11.81,10.283,8.21,0.0,27.14,56.51,16.35,73.77,44.0,0.0268,46.57,0.0
52.0,311.0,42.195,1.0,0.0,13.0,33.26,40.29,8.633,12.03,2.0,75.62,0.0,24.38,75.94,68.0,0.2594,260.45,1.0
29.0,177.0,21.0975,1.0,0.0,16.0,17.93,20.66,8.935,15.11,0.0,50.94,37.26,11.8,100.0,48.0,0.0944,165.95,1.0
45.0,198.0,42.195,0.0,1.0,23.0,51.85,56.01,8.281,17.75,0.0,39.7,45.39,14.91,100.0,51.0,0.2811,223.59,0.0
48.0,191.0,21.0975,0.0,0.0,10.0,17.29,24.24,11.131,13.0,0.0,69.13,30.07,0.8,79.22,74.0,0.2887,184.91,1.0
26.0,45.0,5.0,0.0,2.0,12.0,15.51,22.79,10.629,8.63,0.0,72.96,11.75,15.29,91.72,49.0,0.1066,47.71,1.0
33.0,53.0,10.0,0.0,1.0,15.0,21.94,25.1,11.208,9.81,0.0,68.08,31.36,0.56,74.07,40.0,0.0657,62.3,0.0
26.0,24.0,5.0,0.0,1.0,12.0,16.32,20.52,10.04,5.79,0.0,47.49,39.84,12.66,79.04,47.0,0.0947,36.81,0.0
28.0,153.0,21.0975,0.0,2.0,17.0,17.28,24.61,11.323,15.44,0.0,54.0,27.84,18.17,93.36,89.0,0.0621,160.95,1.0
24.0,121.0,21.0975,2.0,0.0,17.0,20.45,27.14,8.852,13.12,0.0,67.74,10.66,21.61,72.54,54.0,0.2377,125.43,1.0
33.0,131.0,21.0975,1.0,0.0,17.0,26.58,36.06,9.416,12.39,0.0,59.98,24.78,15.24,88.86,72.0,0.3669,146.98,0.0
44.0,19.0,5.0,1.0,0.0,6.0,14.9,22.99,9.112,7.26,0.0,57.93,31.52,10.55,73.32,32.0,0.5557,27.84,0.0
23.0,184.0,21.0975,0.0,2.0,15.0,31.2,40.68,10.389,8.97,0.0,83.96,12.35,3.69,86.46,62.0,0.0246,174.41,1.0
32.0,114.0,21.0975,0.0,1.0,19.0,17.17,21.88,11.257,11.01,0.0,65.47,27.19,7.34,77.99,54.0,0.1054,155.84,0.0
23.0,326.0,42.195,0.0,0.0,18.0,54.89,63.64,8.574,13.32,2.0,33.57,42.57,23.86,90.0,41.0,0.0709,253.58,1.0
37.0,173.0,21.0975,0.0,0.0,15.0,42.88,49.53,9.654,13.58,0.0,35.2,40.1,24.7,97.03,40.0,0.177,155.41,1.0
42.0,204.0,21.0975,2.0,0.0,16.0,18.01,20.91,8.703,15.33,0.0,46.37,39.92,13.7,86.32,24.0,0.221,187.97,1.0
33.0,277.0,42.195,0.0,1.0,16.0,33.98,42.92,10.229,19.22,1.0,41.27,37.22,21.51,77.62,51.0,0.2928,237.69,1.0
50.0,81.0,10.0,2.0,0.0,14.0,13.72,20.02,8.729,10.41,0.0,68.03,15.35,16.62,89.1,29.0,0.1491,84.32,1.0
34.0,100.0,21.0975,0.0,0.0,20.0,26.19,33.62,10.118,15.34,0.0,37.06,38.09,24.85,74.3,70.0,0.1482,122.22,0.0
50.0,160.0,21.0975,2.0,0.0,17.0,34.87,38.23,6.5,13.68,0.0,65.12,29.39,5.48,95.68,91.0,0.0147,131.98,1.0
51.0,69.0,10.0,2.0,0.0,15.0,12.61,15.22,10.648,9.86,0.0,90.58,7.33,2.09,80.03,50.0,0.0807,76.11,1.0
54.0,71.0,10.0,0.0,0.0,9.0,15.4,19.12,11.673,9.08,0.0,56.48,23.17,20.35,96.18,72.0,0.0129,74.07,1.0
42.0,179.0,21.0975,0.0,1.0,14.0,18.77,25.68,10.609,14.73,0.0,21.53,57.54,20.93,88.6,39.0,0.1581,188.43,1.0
49.0,163.0,21.0975,1.0,0.0,14.0,26.73,35.04,9.192,15.94,0.0,61.3,17.29,21.41,79.63,43.0,0.1118,149.63,1.0
31.0,84.0,10.0,2.0,0.0,9.0,16.45,18.34,8.869,8.47,0.0,93.39,4.63,1.98,69.72,73.0,0.3954,82.2,1.0
52.0,157.0,21.0975,0.0,0.0,17.0,35.09,49.01,10.742,13.52,0.0,62.78,28.84,8.38,76.51,79.0,0.119,161.46,1.0
40.0,409.0,42.195,0.0,0.0,20.0,53.91,60.55,8.5,12.91,3.0,71.45,19.99,8.56,77.9,39.0,0.1589,310.79,1.0
31.0,394.0,42.195,1.0,0.0,21.0,49.99,57.27,7.201,13.13,3.0,65.44,18.2,16.36,75.94,69.0,0.2401,279.12,1.0
39.0,83.0,10.0,0.0,0.0,14.0,13.36,16.84,12.358,10.25,0.0,62.8,26.72,10.48,72.98,57.0,0.2801,83.09,1.0
40.0,31.0,5.0,0.0,0.0,9.0,20.42,27.74,8.3,8.34,0.0,69.3,21.66,9.04,70.6,43.0,0.0431,34.05,0.0
54.0,100.0,21.0975,0.0,0.0,10.0,23.01,25.8,11.812,11.45,0.0,76.32,21.63,2.05,52.59,45.0,0.1496,128.08,0.0
41.0,175.0,21.0975,1.0,0.0,15.0,32.68,41.04,8.628,14.94,0.0,49.8,44.85,5.36,84.3,57.0,0.107,167.71,1.0
28.0,266.0,42.195,2.0,0.0,23.0,48.09,61.88,7.213,18.93,2.0,81.5,4.78,13.72,89.07,36.0,0.1982,192.76,1.0
30.0,156.0,21.0975,1.0,0.0,17.0,25.27,29.95,9.47,12.77,0.0,45.25,31.28,23.47,80.03,34.0,0.3514,147.6,1.0
23.0,363.0,42.195,2.0,0.0,12.0,39.62,48.07,7.076,12.09,4.0,61.92,16.33,21.75,85.8,33.0,0.2575,248.42,1.0
37.0,95.0,21.0975,0.0,0.0,18.0,20.39,28.81,10.635,8.01,0.0,42.84,37.11,20.05,70.55,76.0,0.3542,130.09,0.0
55.0,133.0,21.0975,0.0,0.0,16.0,35.69,39.01,8.327,15.33,0.0,49.7,35.57,14.74,77.67,35.0,0.09,153.58,0.0
46.0,102.0,21.0975,0.0,0.0,20.0,16.48,23.02,11.696,13.08,0.0,61.8,17.12,21.08,82.31,23.0,0.1834,127.68,0.0
45.0,19.0,5.0,0.0,1.0,9.0,15.16,19.59,11.082,6.99,0.0,39.46,45.36,15.19,77.48,26.0,0.2773,32.55,0.0
25.0,53.0,10.0,1.0,0.0,12.0,26.76,30.18,8.031,6.2,0.0,88.58,11.38,0.04,87.57,34.0,0.0416,61.93,0.0
38.0,245.0,42.195,1.0,0.0,16.0,39.02,48.45,6.916,13.7,3.0,61.03,21.37,17.61,89.46,85.0,0.3312,231.53,1.0
32.0,395.0,42.195,2.0,0.0,17.0,38.25,52.57,7.758,14.66,0.0,82.38,9.56,8.06,90.31,37.0,0.3824,287.13,1.0
30.0,50.0,10.0,1.0,0.0,15.0,31.92,37.13,8.11,11.4,0.0,72.17,18.83,9.01,100.0,35.0,0.2325,62.06,0.0
30.0,56.0,10.0,1.0,1.0,14.0,11.82,16.57,8.666,8.35,0.0,55.81,30.51,13.68,78.73,44.0,0.122,70.74,0.0
29.0,407.0,42.195,0.0,0.0,15.0,45.7,55.99,8.079,13.35,4.0,65.08,29.09,5.83,97.19,35.0,0.1239,297.96,1.0
49.0,40.0,5.0,1.0,0.0,13.0,9.79,15.38,9.774,6.2,0.0,71.77,19.75,8.48,78.42,70.0,0.2439,42.15,1.0
25.0,29.0,5.0,1.0,1.0,13.0,10.98,14.69,9.843,8.85,0.0,13.92,64.96,21.12,89.75,54.0,0.3594,40.12,0.0
46.0,181.0,21.0975,1.0,2.0,10.0,33.52,41.54,8.605,14.71,0.0,87.95,8.86,3.19,87.29,46.0,0.3453,169.4,1.0
47.0,95.0,21.0975,2.0,2.0,16.0,17.79,22.44,8.013,12.98,0.0,74.59,10.48,14.93,57.7,81.0,0.1261,132.22,0.0
23.0,104.0,21.0975,0.0,0.0,10.0,38.23,49.76,7.486,10.94,0.0,60.18,20.37,19.46,91.95,49.0,0.0946,109.05,1.0
28.0,34.0,5.0,0.0,2.0,11.0,16.19,24.88,8.867,7.92,0.0,66.26,20.67,13.07,65.09,72.0,0.0842,36.81,0.0
26.0,42.0,5.0,1.0,1.0,12.0,18.56,25.54,6.857,5.74,0.0,47.75,50.87,1.38,79.86,58.0,0.2551,48.7,0.0
44.0,37.0,5.0,1.0,0.0,6.0,12.49,16.48,10.739,6.43,0.0,57.7,21.65,20.65,83.97,29.0,0.1573,39.82,1.0
31.0,81.0,10.0,1.0,0.0,10.0,13.96,22.14,8.839,7.2,0.0,53.44,35.58,10.98,84.61,56.0,0.3398,78.4,1.0
30.0,145.0,21.0975,0.0,0.0,15.0,33.87,39.34,9.891,11.91,0.0,55.82,35.83,8.35,64.45,61.0,0.1717,153.71,1.0
27.0,78.0,10.0,0.0,2.0,12.0,11.77,15.05,11.364,8.63,0.0,83.98,10.04,5.98,83.3,84.0,0.2773,82.77,1.0
48.0,25.0,5.0,1.0,0.0,9.0,14.43,18.03,10.151,8.48,0.0,63.97,22.71,13.32,56.65,84.0,0.1246,30.03,0.0
55.0,73.0,10.0,1.0,0.0,14.0,15.9,22.15,9.718,7.19,0.0,83.0,11.72,5.27,65.12,42.0,0.2381,75.46,1.0
22.0,23.0,5.0,0.0,0.0,13.0,14.27,22.95,10.832,7.12,0.0,91.72,7.94,0.34,85.36,85.0,0.4501,31.35,0.0
54.0,232.0,42.195,0.0,2.0,13.0,49.96,64.02,6.977,15.46,4.0,82.03,2.57,15.41,100.0,56.0,0.094,237.96,1.0
42.0,394.0,42.195,1.0,1.0,18.0,46.65,64.73,6.923,14.17,3.0,46.67,37.06,16.27,100.0,31.0,0.5168,266.64,1.0
33.0,43.0,10.0,1.0,0.0,11.0,23.21,36.5,7.489,9.7,0.0,65.07,12.48,22.45,75.98,78.0,0.4751,57.61,0.0
53.0,168.0,21.0975,0.0,0.0,10.0,18.84,25.24,11.537,8.25,0.0,76.57,11.63,11.8,82.36,28.0,0.1452,178.76,1.0
47.0,41.0,10.0,1.0,2.0,16.0,15.72,17.58,8.693,10.53,0.0,68.05,23.83,8.13,87.49,46.0,0.0857,55.75,0.0
51.0,129.0,21.0975,2.0,0.0,16.0,27.53,35.26,7.759,12.81,0.0,65.07,26.23,8.7,93.97,71.0,0.3353,146.28,0.0
50.0,18.0,5.0,0.0,1.0,13.0,7.89,10.3,10.187,6.41,0.0,28.81,53.22,17.97,81.04,77.0,0.1952,33.29,0.0
43.0,39.0,10.0,0.0,2.0,13.0,13.51,16.67,11.519,7.81,0.0,60.43,28.02,11.55,99.86,82.0,0.0004,56.13,0.0
27.0,60.0,10.0,2.0,2.0,12.0,10.13,15.98,7.993,9.31,0.0,70.62,22.87,6.51,65.96,72.0,0.1471,65.03,1.0
44.0,241.0,42.195,1.0,2.0,19.0,47.75,57.82,6.806,15.36,3.0,42.14,38.95,18.9,76.13,57.0,0.0314,196.0,1.0
22.0,386.0,42.195,1.0,1.0,20.0,34.66,38.77,9.616,14.8,3.0,15.1,71.21,13.68,91.34,36.0,0.1187,317.56,1.0
45.0,30.0,5.0,2.0,0.0,12.0,16.4,24.21,6.5,8.99,0.0,70.6,5.52,23.88,97.25,35.0,0.0953,33.9,0.0
40.0,40.0,10.0,0.0,0.0,12.0,25.19,28.66,9.722,11.53,0.0,62.31,19.87,17.82,63.67,70.0,0.0243,55.98,0.0
24.0,78.0,10.0,1.0,0.0,13.0,27.74,37.87,8.24,6.82,0.0,55.94,21.23,22.83,82.9,30.0,0.0657,79.1,1.0
35.0,309.0,42.195,1.0,0.0,14.0,47.21,64.14,6.5,17.26,0.0,53.53,28.04,18.44,92.95,75.0,0.3368,249.16,1.0
47.0,140.0,21.0975,1.0,0.0,14.0,42.62,47.56,7.777,8.58,0.0,71.19,8.23,20.58,63.32,86.0,0.2215,143.55,1.0
33.0,176.0,21.0975,0.0,2.0,15.0,18.82,25.34,9.921,13.91,0.0,79.02,7.74,13.24,84.11,47.0,0.1657,170.06,1.0
27.0,19.0,5.0,1.0,0.0,10.0,20.05,28.44,9.047,5.17,0.0,88.0,0.0,12.0,76.63,30.0,0.0753,27.27,0.0
23.0,193.0,42.195,0.0,1.0,13.0,26.82,29.12,12.248,13.66,4.0,46.88,35.22,17.9,83.9,88.0,0.2335,257.1,0.0
26.0,24.0,5.0,1.0,0.0,10.0,9.92,11.87,10.162,6.45,0.0,75.81,18.81,5.38,93.0,47.0,0.2226,32.06,0.0
42.0,269.0,42.195,0.0,1.0,17.0,34.37,47.44,10.533,13.92,4.0,45.13,45.16,9.71,81.55,62.0,0.1373,255.96,1.0
24.0,55.0,10.0,1.0,0.0,16.0,15.27,23.38,8.783,9.1,0.0,58.51,38.05,3.43,69.78,51.0,0.0978,63.9,0.0
53.0,167.0,21.0975,0.0,0.0,18.0,38.36,49.65,8.559,15.92,0.0,85.26,0.0,14.74,85.65,52.0,0.0618,150.67,1.0
41.0,237.0,42.195,1.0,0.0,15.0,40.77,55.84,7.305,14.73,0.0,95.96,0.0,4.04,73.52,60.0,0.237,223.7,1.0
26.0,176.0,21.0975,1.0,0.0,15.0,30.79,46.35,7.073,8.9,0.0,41.45,40.14,18.41,94.02,51.0,0.4234,154.79,1.0
39.0,109.0,21.0975,1.0,0.0,11.0,37.93,45.72,7.564,9.36,0.0,77.14,14.09,8.77,77.58,50.0,0.1897,116.22,1.0
37.0,69.0,10.0,1.0,1.0,9.0,18.84,21.94,10.258,11.1,0.0,56.01,36.86,7.14,67.81,46.0,0.3282,73.96,0.0
54.0,206.0,42.195,0.0,0.0,13.0,32.97,42.15,9.734,17.5,1.0,62.76,23.01,14.24,86.04,88.0,0.0336,241.16,0.0
49.0,89.0,10.0,1.0,1.0,8.0,24.84,30.05,8.508,8.14,0.0,37.63,50.2,12.17,99.48,87.0,0.1096,91.78,1.0
53.0,77.0,10.0,0.0,0.0,9.0,17.33,21.91,11.308,6.05,0.0,59.49,32.92,7.59,80.35,78.0,0.0969,83.36,1.0
37.0,74.0,10.0,1.0,2.0,16.0,28.94,34.98,7.999,9.4,0.0,63.98,30.94,5.08,68.14,81.0,0.0913,73.18,1.0
46.0,31.0,5.0,2.0,0.0,7.0,8.59,13.01,6.965,5.81,0.0,71.13,7.25,21.62,87.77,80.0,0.2647,37.58,0.0
52.0,200.0,21.0975,1.0,0.0,18.0,27.15,38.12,9.399,9.28,0.0,76.42,3.0,20.59,89.33,46.0,0.0743,192.9,1.0
42.0,290.0,42.195,1.0,0.0,20.0,39.25,47.83,7.472,17.7,2.0,70.86,26.42,2.71,78.3,55.0,0.2179,246.94,1.0
27.0,132.0,21.0975,0.0,0.0,14.0,24.5,27.81,9.744,9.2,0.0,76.47,14.16,9.37,67.56,46.0,0.171,136.32,1.0
24.0,189.0,21.0975,1.0,0.0,11.0,29.0,40.98,7.451,11.57,0.0,69.42,17.67,12.9,83.7,60.0,0.0884,171.32,0.0
39.0,39.0,5.0,2.0,0.0,13.0,14.95,20.16,9.107,8.4,0.0,68.17,23.85,7.97,68.94,43.0,0.1949,41.0,1.0
23.0,40.0,5.0,1.0,0.0,13.0,12.59,19.83,8.27,6.18,0.0,67.94,28.0,4.07,73.11,41.0,0.3318,38.71,0.0
26.0,56.0,10.0,0.0,0.0,15.0,12.13,15.46,11.813,7.59,0.0,61.68,23.04,15.28,99.89,75.0,0.185,63.1,0.0
43.0,336.0,42.195,0.0,0.0,19.0,53.58,60.79,8.489,18.37,2.0,44.69,33.52,21.79,92.48,21.0,0.3096,235.15,1.0
43.0,95.0,21.0975,2.0,2.0,16.0,21.02,30.42,8.86,14.01,0.0,88.23,4.28,7.49,87.4,56.0,0.0393,122.98,0.0
48.0,43.0,5.0,0.0,0.0,9.0,14.91,17.88,11.095,5.91,0.0,74.71,7.86,17.43,82.05,36.0,0.2453,45.38,1.0
50.0,86.0,10.0,0.0,2.0,10.0,22.66,30.88,9.439,8.05,0.0,53.03,33.38,13.59,68.35,59.0,0.057,86.62,0.0
43.0,332.0,42.195,1.0,0.0,22.0,28.96,31.35,10.683,16.93,4.0,65.84,33.11,1.05,66.77,46.0,0.3041,273.66,1.0
43.0,285.0,42.195,0.0,2.0,19.0,25.52,35.54,10.883,21.41,1.0,67.84,23.65,8.51,86.52,77.0,0.1703,302.22,0.0
34.0,372.0,42.195,1.0,0.0,21.0,37.93,47.21,7.543,15.64,1.0,78.32,16.39,5.28,63.59,54.0,0.043,280.87,1.0
52.0,205.0,21.0975,0.0,1.0,19.0,25.24,36.92,10.189,11.21,0.0,33.22,59.32,7.46,70.14,45.0,0.0671,185.09,1.0
30.0,335.0,42.195,1.0,0.0,24.0,26.39,33.64,10.197,19.2,1.0,81.63,0.87,17.5,71.26,31.0,0.1598,286.53,1.0
51.0,44.0,10.0,0.0,0.0,16.0,27.75,35.42,9.137,8.14,0.0,54.97,26.21,18.83,82.66,28.0,0.2317,61.93,0.0
49.0,62.0,10.0,0.0,0.0,11.0,25.72,36.8,10.389,11.81,0.0,62.62,14.65,22.73,91.98,76.0,0.1376,63.53,1.0
23.0,122.0,21.0975,1.0,0.0,12.0,29.35,43.71,8.612,8.68,0.0,66.57,9.23,24.2,82.57,34.0,0.4344,139.89,0.0
30.0,52.0,10.0,2.0,0.0,10.0,11.69,15.36,7.991,9.7,0.0,59.77,37.24,2.99,94.16,38.0,0.1858,64.51,0.0
27.0,261.0,42.195,1.0,2.0,18.0,23.58,28.28,9.682,16.93,1.0,50.44,34.68,14.89,68.14,87.0,0.1631,262.48,1.0
39.0,143.0,21.0975,1.0,2.0,12.0,28.92,42.76,7.871,11.97,0.0,85.79,13.18,1.03,82.07,28.0,0.0455,154.37,0.0
55.0,83.0,10.0,2.0,0.0,8.0,20.79,31.09,6.512,9.28,0.0,85.44,0.0,14.56,86.77,91.0,0.241,81.95,1.0
50.0,102.0,21.0975,1.0,0.0,10.0,34.42,41.84,8.969,9.97,0.0,57.33,32.21,10.46,87.56,73.0,0.0976,129.17,0.0
25.0,18.0,5.0,0.0,0.0,12.0,21.62,25.26,8.875,8.54,0.0,86.0,1.58,12.42,96.56,81.0,0.3097,23.97,0.0
42.0,91.0,10.0,2.0,0.0,15.0,13.18,15.46,8.215,9.35,0.0,82.45,10.94,6.62,91.84,74.0,0.2433,88.35,1.0
28.0,237.0,42.195,0.0,0.0,12.0,28.49,32.74,11.143,19.27,4.0,75.65,3.52,20.83,77.65,76.0,0.0944,244.98,1.0
26.0,24.0,5.0,0.0,0.0,7.0,13.73,19.99,11.16,7.89,0.0,65.17,9.88,24.95,95.92,84.0,0.1688,28.31,0.0
25.0,358.0,42.195,0.0,1.0,23.0,33.71,43.2,9.657,21.95,0.0,50.89,33.28,15.84,76.33,67.0,0.2514,318.83,1.0
26.0,125.0,21.0975,0.0,2.0,19.0,25.5,27.96,10.872,11.44,0.0,90.76,7.66,1.58,60.58,81.0,0.5903,147.23,0.0
33.0,28.0,5.0,1.0,0.0,8.0,22.24,25.66,8.23,5.95,0.0,55.02,22.25,22.73,97.07,52.0,0.3924,32.92,0.0
33.0,260.0,42.195,0.0,1.0,24.0,46.2,55.35,9.926,12.4,4.0,64.89,30.31,4.8,83.68,26.0,0.1841,237.52,1.0
53.0,91.0,10.0,0.0,0.0,10.0,13.56,16.6,11.12,11.46,0.0,76.62,17.2,6.18,74.68,49.0,0.1064,88.48,1.0
26.0,29.0,5.0,1.0,0.0,14.0,21.65,28.1,7.521,8.72,0.0,77.72,12.08,10.2,98.52,28.0,0.3198,32.24,0.0
29.0,207.0,42.195,1.0,0.0,21.0,26.7,33.73,10.166,16.84,2.0,84.09,12.82,3.1,73.39,33.0,0.0657,216.46,1.0
40.0,165.0,21.0975,0.0,2.0,12.0,27.35,36.67,9.55,8.78,0.0,56.57,32.55,10.88,84.78,86.0,0.0114,174.91,1.0
35.0,297.0,42.195,0.0,0.0,12.0,54.41,63.98,7.216,12.31,2.0,79.67,1.32,19.0,63.59,87.0,0.2581,238.19,1.0
39.0,93.0,10.0,1.0,0.0,14.0,15.47,23.34,8.318,10.06,0.0,57.87,17.38,24.75,85.32,52.0,0.3182,91.52,1.0
32.0,164.0,21.0975,1.0,2.0,17.0,24.57,35.56,9.751,14.43,0.0,73.7,20.5,5.8,76.86,34.0,0.1778,159.67,0.0
24.0,34.0,5.0,0.0,0.0,6.0,14.52,18.25,9.774,8.4,0.0,44.12,40.23,15.64,51.93,36.0,0.0936,37.54,0.0
